time (sec),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.44640E+02,2.6703798488681100E-03,9.9999996425628200E+00,-1.3347174435563000E-04
2.44650E+02,2.6563622094293300E-03,9.9999996463733000E+00,-1.2756734093722100E-04
2.44660E+02,2.6424181528568700E-03,9.9999996501408300E+00,-1.2169393153646700E-04
2.44670E+02,2.6285472928909600E-03,9.9999996538658600E+00,-1.1585135345630000E-04
2.44680E+02,2.6147492453013400E-03,9.9999996575488700E+00,-1.1003944485369900E-04
2.44690E+02,2.6010236278739000E-03,9.9999996611903000E+00,-1.0425804473521000E-04
2.44700E+02,2.5873700603995900E-03,9.9999996647906100E+00,-9.8506992952477500E-05
2.44710E+02,2.5737881646677400E-03,9.9999996683502500E+00,-9.2786130197816800E-05
2.44720E+02,2.5602775644505800E-03,9.9999996718696400E+00,-8.7095297999797300E-05
2.44730E+02,2.5468378854964900E-03,9.9999996753492500E+00,-8.1434338718853100E-05
2.44740E+02,2.5334687555189700E-03,9.9999996787894800E+00,-7.5803095542916500E-05
2.44750E+02,2.5201698041855000E-03,9.9999996821907800E+00,-7.0201412483074400E-05
2.44760E+02,2.5069406631042300E-03,9.9999996855535600E+00,-6.4629134369246900E-05
2.44770E+02,2.4937809658217600E-03,9.9999996888782500E+00,-5.9086106845889400E-05
2.44780E+02,2.4806903478075800E-03,9.9999996921652600E+00,-5.3572176367716500E-05
2.44790E+02,2.4676684464407900E-03,9.9999996954149900E+00,-4.8087190195449100E-05
2.44800E+02,2.4547149010100300E-03,9.9999996986278500E+00,-4.2630996391582900E-05
2.44810E+02,2.4418293526913600E-03,9.9999997018042500E+00,-3.7203443816180100E-05
2.44820E+02,2.4290114445481900E-03,9.9999997049445800E+00,-3.1804382122682700E-05
2.44830E+02,2.4162608215179900E-03,9.9999997080492300E+00,-2.6433661753747500E-05
2.44840E+02,2.4035771303989700E-03,9.9999997111185900E+00,-2.1091133937103500E-05
2.44850E+02,2.3909600198456200E-03,9.9999997141530500E+00,-1.5776650681430800E-05
2.44860E+02,2.3784091403554100E-03,9.9999997171529800E+00,-1.0490064772261000E-05
2.44870E+02,2.3659241442643200E-03,9.9999997201187700E+00,-5.2312297678996000E-06
2.44880E+02,2.3535046857268900E-03,9.9999997230507700E+00,4.6309387632937000E-15
2.44890E+02,2.3411504207184100E-03,9.9999997259493700E+00,5.2037694536261200E-06
2.44900E+02,2.3288610070172000E-03,9.9999997288149200E+00,1.0380222726713500E-05
2.44910E+02,2.3166361042001000E-03,9.9999997316477900E+00,1.5529503214846000E-05
2.44920E+02,2.3044753736292000E-03,9.9999997344483200E+00,2.0651753556273400E-05
2.44930E+02,2.2923784784451900E-03,9.9999997372168900E+00,2.5747115640493700E-05
2.44940E+02,2.2803450835561900E-03,9.9999997399538200E+00,3.0815730612183800E-05
2.44950E+02,2.2683748556311800E-03,9.9999997426594700E+00,3.5857738875109000E-05
2.44960E+02,2.2564674630865900E-03,9.9999997453341800E+00,4.0873280096012500E-05
2.44970E+02,2.2446225760797000E-03,9.9999997479782900E+00,4.5862493208483900E-05
2.44980E+02,2.2328398664997200E-03,9.9999997505921300E+00,5.0825516416808100E-05
2.44990E+02,2.2211190079589500E-03,9.9999997531760300E+00,5.5762487199793400E-05
2.45000E+02,2.2094596757838500E-03,9.9999997557303200E+00,6.0673542314580100E-05
2.45010E+02,2.1978615470017400E-03,9.9999997582553200E+00,6.5558817800428200E-05
2.45020E+02,2.1863243003385900E-03,9.9999997607513500E+00,7.0418448982486400E-05
2.45030E+02,2.1748476162056900E-03,9.9999997632187300E+00,7.5252570475540100E-05
2.45040E+02,2.1634311766907600E-03,9.9999997656577700E+00,8.0061316187740800E-05
2.45050E+02,2.1520746655512900E-03,9.9999997680687900E+00,8.4844819324315000E-05
2.45060E+02,2.1407777682056700E-03,9.9999997704520800E+00,8.9603212391254400E-05
2.45070E+02,2.1295401717242800E-03,9.9999997728079500E+00,9.4336627198986500E-05
2.45080E+02,2.1183615648162300E-03,9.9999997751367000E+00,9.9045194866025200E-05
2.45090E+02,2.1072416378292700E-03,9.9999997774386400E+00,1.0372904582260300E-04
2.45100E+02,2.0961800827343300E-03,9.9999997797140400E+00,1.0838830981428600E-04
2.45110E+02,2.0851765931188000E-03,9.9999997819632000E+00,1.1302311590556500E-04
2.45120E+02,2.0742308641799200E-03,9.9999997841864200E+00,1.1763359248343000E-04
2.45130E+02,2.0633425927136100E-03,9.9999997863839700E+00,1.2221986726093200E-04
2.45140E+02,2.0525114771078900E-03,9.9999997885561300E+00,1.2678206728071500E-04
2.45150E+02,2.0417372173361400E-03,9.9999997907031900E+00,1.3132031891853900E-04
2.45160E+02,2.0310195149438500E-03,9.9999997928254200E+00,1.3583474788677600E-04
2.45170E+02,2.0203580730419000E-03,9.9999997949230900E+00,1.4032547923789800E-04
2.45180E+02,2.0097525963043700E-03,9.9999997969964700E+00,1.4479263736793800E-04
2.45190E+02,1.9992027909529800E-03,9.9999997990458200E+00,1.4923634601993600E-04
2.45200E+02,1.9887083647504600E-03,9.9999998010714200E+00,1.5365672828736700E-04
2.45210E+02,1.9782690269960700E-03,9.9999998030735200E+00,1.5805390661755000E-04
2.45220E+02,1.9678844885122900E-03,9.9999998050523800E+00,1.6242800281504200E-04
2.45230E+02,1.9575544616426300E-03,9.9999998070082500E+00,1.6677913804501000E-04
2.45240E+02,1.9472786602382700E-03,9.9999998089413900E+00,1.7110743283658700E-04
2.45250E+02,1.9370567996513900E-03,9.9999998108520500E+00,1.7541300708621400E-04
2.45260E+02,1.9268885967329900E-03,9.9999998127404700E+00,1.7969598006095700E-04
2.45270E+02,1.9167737698173300E-03,9.9999998146069100E+00,1.8395647040181400E-04
2.45280E+02,1.9067120387152600E-03,9.9999998164515900E+00,1.8819459612699900E-04
2.45290E+02,1.8967031247120000E-03,9.9999998182747600E+00,1.9241047463521300E-04
2.45300E+02,1.8867467505560500E-03,9.9999998200766600E+00,1.9660422270889700E-04
2.45310E+02,1.8768426404480800E-03,9.9999998218575300E+00,2.0077595651746200E-04
2.45320E+02,1.8669905200387100E-03,9.9999998236175800E+00,2.0492579162051200E-04
2.45330E+02,1.8571901164174000E-03,9.9999998253570600E+00,2.0905384297104400E-04
2.45340E+02,1.8474411581058200E-03,9.9999998270761800E+00,2.1316022491863000E-04
2.45350E+02,1.8377433750533500E-03,9.9999998287751800E+00,2.1724505121258800E-04
2.45360E+02,1.8280964986260400E-03,9.9999998304542800E+00,2.2130843500513000E-04
2.45370E+02,1.8185002615999200E-03,9.9999998321136900E+00,2.2535048885449700E-04
2.45380E+02,1.8089543981521200E-03,9.9999998337536300E+00,2.2937132472807900E-04
2.45390E+02,1.7994586438564200E-03,9.9999998353743100E+00,2.3337105400551300E-04
2.45400E+02,1.7900127356743900E-03,9.9999998369759600E+00,2.3734978748177200E-04
2.45410E+02,1.7806164119487100E-03,9.9999998385587800E+00,2.4130763537023200E-04
2.45420E+02,1.7712694123965100E-03,9.9999998401229700E+00,2.4524470730572400E-04
2.45430E+02,1.7619714781005100E-03,9.9999998416687500E+00,2.4916111234757300E-04
2.45440E+02,1.7527223515001000E-03,9.9999998431963200E+00,2.5305695898262000E-04
2.45450E+02,1.7435217763891700E-03,9.9999998447058700E+00,2.5693235512822200E-04
2.45460E+02,1.7343694979071700E-03,9.9999998461976100E+00,2.6078740813524900E-04
2.45470E+02,1.7252652625302700E-03,9.9999998476717300E+00,2.6462222479104900E-04
2.45480E+02,1.7162088180646900E-03,9.9999998491284300E+00,2.6843691132241500E-04
2.45490E+02,1.7071999136422600E-03,9.9999998505679100E+00,2.7223157339851900E-04
2.45500E+02,1.6982382997115200E-03,9.9999998519903500E+00,2.7600631613384700E-04
2.45510E+02,1.6893237280288600E-03,9.9999998533959400E+00,2.7976124409110400E-04
2.45520E+02,1.6804559516540700E-03,9.9999998547848700E+00,2.8349646128411600E-04
2.45530E+02,1.6716347249459000E-03,9.9999998561573200E+00,2.8721207118070500E-04
2.45540E+02,1.6628598035509600E-03,9.9999998575134700E+00,2.9090817670556300E-04
2.45550E+02,1.6541309443992800E-03,9.9999998588535200E+00,2.9458488024309600E-04
2.45560E+02,1.6454479056954100E-03,9.9999998601776200E+00,2.9824228364026400E-04
2.45570E+02,1.6368104469140100E-03,9.9999998614859800E+00,3.0188048820940100E-04
2.45580E+02,1.6282183287909500E-03,9.9999998627787400E+00,3.0549959473102200E-04
2.45590E+02,1.6196713133211000E-03,9.9999998640561000E+00,3.0909970345661400E-04
2.45600E+02,1.6111691637449700E-03,9.9999998653182200E+00,3.1268091411141300E-04
2.45610E+02,1.6027116445487800E-03,9.9999998665652700E+00,3.1624332589716800E-04
2.45620E+02,1.5942985214532800E-03,9.9999998677974100E+00,3.1978703749488500E-04
2.45630E+02,1.5859295614116000E-03,9.9999998690148200E+00,3.2331214706756600E-04
2.45640E+02,1.5776045325958800E-03,9.9999998702176600E+00,3.2681875226292500E-04
2.45650E+02,1.5693232043994900E-03,9.9999998714060900E+00,3.3030695021609100E-04
2.45660E+02,1.5610853474259600E-03,9.9999998725802700E+00,3.3377683755230500E-04
2.45670E+02,1.5528907334778600E-03,9.9999998737403500E+00,3.3722851038958900E-04
2.45680E+02,1.5447391355612400E-03,9.9999998748865100E+00,3.4066206434141400E-04
2.45690E+02,1.5366303278723000E-03,9.9999998760188800E+00,3.4407759451934700E-04
2.45700E+02,1.5285640857929800E-03,9.9999998771376300E+00,3.4747519553568300E-04
2.45710E+02,1.5205401858820200E-03,9.9999998782429100E+00,3.5085496150607000E-04
2.45720E+02,1.5125584058728100E-03,9.9999998793348600E+00,3.5421698605211500E-04
2.45730E+02,1.5046185246644500E-03,9.9999998804136400E+00,3.5756136230397400E-04
2.45740E+02,1.4967203223173500E-03,9.9999998814793900E+00,3.6088818290293700E-04
2.45750E+02,1.4888635800465500E-03,9.9999998825322600E+00,3.6419754000399000E-04
2.45760E+02,1.4810480802150300E-03,9.9999998835723900E+00,3.6748952527837000E-04
2.45770E+02,1.4732736063293500E-03,9.9999998845999300E+00,3.7076422991610300E-04
2.45780E+02,1.4655399430329000E-03,9.9999998856150100E+00,3.7402174462853200E-04
2.45790E+02,1.4578468760970600E-03,9.9999998866177800E+00,3.7726215965082700E-04
2.45800E+02,1.4501941924190000E-03,9.9999998876083700E+00,3.8048556474448500E-04
2.45810E+02,1.4425816800149600E-03,9.9999998885869100E+00,3.8369204919982200E-04
2.45820E+02,1.4350091280136600E-03,9.9999998895535600E+00,3.8688170183843700E-04
2.45830E+02,1.4274763266517800E-03,9.9999998905084300E+00,3.9005461101568000E-04
2.45840E+02,1.4199830672651700E-03,9.9999998914516500E+00,3.9321086462309500E-04
2.45850E+02,1.4125291422865300E-03,9.9999998923833700E+00,3.9635055009085800E-04
2.45860E+02,1.4051143452366200E-03,9.9999998933037100E+00,3.9947375439019800E-04
2.45870E+02,1.3977384707219700E-03,9.9999998942127900E+00,4.0258056403580200E-04
2.45880E+02,1.3904013144260300E-03,9.9999998951107500E+00,4.0567106508821800E-04
2.45890E+02,1.3831026731047400E-03,9.9999998959977000E+00,4.0874534315623500E-04
2.45900E+02,1.3758423445798400E-03,9.9999998968737800E+00,4.1180348339925600E-04
2.45910E+02,1.3686201277366700E-03,9.9999998977390900E+00,4.1484557052965500E-04
2.45920E+02,1.3614358225175000E-03,9.9999998985937800E+00,4.1787168881512600E-04
2.45930E+02,1.3542892299104300E-03,9.9999998994379400E+00,4.2088192208101400E-04
2.45940E+02,1.3471801519516000E-03,9.9999999002717100E+00,4.2387635371264200E-04
2.45950E+02,1.3401083917141200E-03,9.9999999010952000E+00,4.2685506665761700E-04
2.45960E+02,1.3330737533058200E-03,9.9999999019085300E+00,4.2981814342812800E-04
2.45970E+02,1.3260760418647900E-03,9.9999999027118000E+00,4.3276566610323300E-04
2.45980E+02,1.3191150635483400E-03,9.9999999035051400E+00,4.3569771633113100E-04
2.45990E+02,1.3121906255329500E-03,9.9999999042886500E+00,4.3861437533142600E-04
2.46000E+02,1.3053025360076300E-03,9.9999999050624500E+00,4.4151572389737400E-04
2.46010E+02,1.2984506041694500E-03,9.9999999058266400E+00,4.4440184239812400E-04
2.46020E+02,1.2916346402147100E-03,9.9999999065813400E+00,4.4727281078094100E-04
2.46030E+02,1.2848544553366800E-03,9.9999999073266500E+00,4.5012870857342500E-04
2.46040E+02,1.2781098617189300E-03,9.9999999080626800E+00,4.5296961488571000E-04
2.46050E+02,1.2714006725353700E-03,9.9999999087895200E+00,4.5579560841265400E-04
2.46060E+02,1.2647267019346900E-03,9.9999999095073000E+00,4.5860676743602700E-04
2.46070E+02,1.2580877650447700E-03,9.9999999102161000E+00,4.6140316982666900E-04
2.46080E+02,1.2514836779616300E-03,9.9999999109160400E+00,4.6418489304665600E-04
2.46090E+02,1.2449142577493900E-03,9.9999999116072100E+00,4.6695201415144000E-04
2.46100E+02,1.2383793224314100E-03,9.9999999122897000E+00,4.6970460979198500E-04
2.46110E+02,1.2318786909858400E-03,9.9999999129636300E+00,4.7244275621689200E-04
2.46120E+02,1.2254121833389500E-03,9.9999999136290800E+00,4.7516652927450900E-04
2.46130E+02,1.2189796203673800E-03,9.9999999142861500E+00,4.7787600441503300E-04
2.46140E+02,1.2125808238825600E-03,9.9999999149349400E+00,4.8057125669260000E-04
2.46150E+02,1.2062156166351800E-03,9.9999999155755400E+00,4.8325236076736400E-04
2.46160E+02,1.1998838223062900E-03,9.9999999162080500E+00,4.8591939090756400E-04
2.46170E+02,1.1935852655006400E-03,9.9999999168325500E+00,4.8857242099158400E-04
2.46180E+02,1.1873197717422700E-03,9.9999999174491400E+00,4.9121152450999600E-04
2.46190E+02,1.1810871674766700E-03,9.9999999180579100E+00,4.9383677456759900E-04
2.46200E+02,1.1748872800530700E-03,9.9999999186589400E+00,4.9644824388544300E-04
2.46210E+02,1.1687199377333100E-03,9.9999999192523300E+00,4.9904600480284000E-04
2.46220E+02,1.1625849696785000E-03,9.9999999198381600E+00,5.0163012927937500E-04
2.46230E+02,1.1564822059445900E-03,9.9999999204165200E+00,5.0420068889689100E-04
2.46240E+02,1.1504114774823600E-03,9.9999999209874900E+00,5.0675775486148000E-04
2.46250E+02,1.1443726161285700E-03,9.9999999215511600E+00,5.0930139800544800E-04
2.46260E+02,1.1383654546014900E-03,9.9999999221076100E+00,5.1183168878928300E-04
2.46270E+02,1.1323898265008900E-03,9.9999999226569200E+00,5.1434869730360200E-04
2.46280E+02,1.1264455662992000E-03,9.9999999231991800E+00,5.1685249327109900E-04
2.46290E+02,1.1205325093348000E-03,9.9999999237344700E+00,5.1934314604846800E-04
2.46300E+02,1.1146504918120700E-03,9.9999999242628600E+00,5.2182072462833000E-04
2.46310E+02,1.1087993507968900E-03,9.9999999247844400E+00,5.2428529764114400E-04
2.46320E+02,1.1029789242078100E-03,9.9999999252992700E+00,5.2673693335710400E-04
2.46330E+02,1.0971890508160500E-03,9.9999999258074500E+00,5.2917569968803700E-04
2.46340E+02,1.0914295702387900E-03,9.9999999263090500E+00,5.3160166418927500E-04
2.46350E+02,1.0857003229347600E-03,9.9999999268041300E+00,5.3401489406153500E-04
2.46360E+02,1.0800011501998100E-03,9.9999999272927900E+00,5.3641545615277600E-04
2.46370E+02,1.0743318941646900E-03,9.9999999277750800E+00,5.3880341696005200E-04
2.46380E+02,1.0686923977861200E-03,9.9999999282510900E+00,5.4117884263135200E-04
2.46390E+02,1.0630825048468600E-03,9.9999999287208800E+00,5.4354179896743600E-04
2.46400E+02,1.0575020599490000E-03,9.9999999291845300E+00,5.4589235142365400E-04
2.46410E+02,1.0519509085117400E-03,9.9999999296421200E+00,5.4823056511176300E-04
2.46420E+02,1.0464288967647800E-03,9.9999999300936900E+00,5.5055650480172700E-04
2.46430E+02,1.0409358717438000E-03,9.9999999305393400E+00,5.5287023492351300E-04
2.46440E+02,1.0354716812905300E-03,9.9999999309791200E+00,5.5517181956887400E-04
2.46450E+02,1.0300361740416100E-03,9.9999999314131100E+00,5.5746132249312800E-04
2.46460E+02,1.0246291994308100E-03,9.9999999318413600E+00,5.5973880711692100E-04
2.46470E+02,1.0192506076824100E-03,9.9999999322639600E+00,5.6200433652798500E-04
2.46480E+02,1.0139002498044700E-03,9.9999999326809500E+00,5.6425797348288500E-04
2.46490E+02,1.0085779775911100E-03,9.9999999330924100E+00,5.6649978040875600E-04
2.46500E+02,1.0032836436091600E-03,9.9999999334984100E+00,5.6872981940503700E-04
2.46510E+02,9.9801710120482100E-04,9.9999999338989900E+00,5.7094815224518500E-04
2.46520E+02,9.9277820449035600E-04,9.9999999342942400E+00,5.7315484037839100E-04
2.46530E+02,9.8756680834629800E-04,9.9999999346842000E+00,5.7534994493128200E-04
2.46540E+02,9.8238276841257400E-04,9.9999999350689500E+00,5.7753352670960800E-04
2.46550E+02,9.7722594108850200E-04,9.9999999354485300E+00,5.7970564619993500E-04
2.46560E+02,9.7209618352613300E-04,9.9999999358230200E+00,5.8186636357131600E-04
2.46570E+02,9.6699335362802600E-04,9.9999999361924600E+00,5.8401573867695600E-04
2.46580E+02,9.6191731004281200E-04,9.9999999365569300E+00,5.8615383105587600E-04
2.46590E+02,9.5686791216075000E-04,9.9999999369164700E+00,5.8828069993455400E-04
2.46600E+02,9.5184502011150800E-04,9.9999999372711500E+00,5.9039640422857400E-04
2.46610E+02,9.4684849475749900E-04,9.9999999376210100E+00,5.9250100254425100E-04
2.46620E+02,9.4187819769166600E-04,9.9999999379661300E+00,5.9459455318026100E-04
2.46630E+02,9.3693399123303600E-04,9.9999999383065400E+00,5.9667711412924900E-04
2.46640E+02,9.3201573842450100E-04,9.9999999386423200E+00,5.9874874307944100E-04
2.46650E+02,9.2712330302837700E-04,9.9999999389735100E+00,6.0080949741623900E-04
2.46660E+02,9.2225654951974500E-04,9.9999999393001600E+00,6.0285943422381200E-04
2.46670E+02,9.1741534308866900E-04,9.9999999396223300E+00,6.0489861028667600E-04
2.46680E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46690E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46700E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46710E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46720E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46730E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46740E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46750E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46760E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46770E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46780E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46790E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46800E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46810E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46820E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46830E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46840E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46850E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46860E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46870E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46880E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46890E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46900E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46910E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46920E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46930E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46940E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46950E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46960E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46970E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46980E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.46990E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47000E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47010E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47020E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47030E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47040E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
2.47050E+02,9.1259954962909200E-04,9.9999999399400700E+00,6.0692708209126900E-04
